date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,Tornado,MAGITUDE,Deaths,WINDSPEED
8/21/2022,31,22,0,7.8,6,32,1:02:00 AM,4:04:00 PM,6:22:00 AM,7:34:00 PM,22,29,29,26,16,66,79,0.5,1017,31,9,202,8,mississippi,NO,0,0,0
8/22/2022,24,21,0,6.6,5,25,1:49:00 AM,4:56:00 PM,6:22:00 AM,7:33:00 PM,22,25,25,23,10,93,95,14.3,1015,24,4,241,6,mississippi,NO,0,0,0
8/23/2022,25,21,0,6.5,5,18,2:40:00 AM,5:43:00 PM,6:23:00 AM,7:32:00 PM,21,24,24,23,10,85,93,5.6,1014,25,4,228,6,mississippi,NO,0,0,0
8/24/2022,28,20,0,7.8,5,10,3:36:00 AM,6:24:00 PM,6:24:00 AM,7:31:00 PM,21,25,25,24,13,79,75,21.1,1015,28,7,188,6,mississippi,NO,0,0,0
8/25/2022,30,22,0,6.5,6,3,4:34:00 AM,7:01:00 PM,6:24:00 AM,7:30:00 PM,21,28,28,26,10,51,71,2.2,1017,30,10,166,5,mississippi,NO,0,0,0
8/26/2022,32,23,0,11.6,6,0,5:34:00 AM,7:33:00 PM,6:25:00 AM,7:28:00 PM,20,29,29,27,7,30,68,0.1,1016,32,10,183,3,mississippi,NO,0,0,0
8/27/2022,33,23,0,11.6,6,0,6:33:00 AM,8:02:00 PM,6:26:00 AM,7:27:00 PM,21,30,30,27,8,28,68,0.2,1015,33,10,138,4,mississippi,NO,0,0,0
8/28/2022,34,23,0,9.1,6,4,7:32:00 AM,8:29:00 PM,6:26:00 AM,7:26:00 PM,21,30,30,28,13,39,67,1.1,1014,34,10,147,6,mississippi,NO,0,0,0
8/29/2022,32,22,0,7.8,6,11,8:31:00 AM,8:56:00 PM,6:27:00 AM,7:24:00 PM,22,29,29,27,11,66,77,0.4,1016,32,9,157,7,mississippi,NO,0,0,0
8/30/2022,32,23,0,9,6,19,9:32:00 AM,9:24:00 PM,6:28:00 AM,7:23:00 PM,22,30,30,27,13,61,76,7.7,1016,32,9,199,6,mississippi,NO,0,0,0
8/31/2022,35,23,0,11.6,6,22,10:33:00 AM,9:53:00 PM,6:28:00 AM,7:22:00 PM,20,31,31,28,15,27,61,0,1014,35,10,278,8,mississippi,NO,0,0,0
9/1/2022,35,19,0,11.6,7,34,11:38:00 AM,10:26:00 PM,6:29:00 AM,7:21:00 PM,15,27,27,27,13,1,47,0,1014,35,10,34,7,mississippi,NO,0,0,0
9/2/2022,34,20,0,10.3,6,42,12:44:00 PM,11:06:00 PM,6:30:00 AM,7:19:00 PM,16,28,28,26,11,23,51,0.6,1015,34,10,156,6,mississippi,NO,0,0,0
9/3/2022,28,22,0,6.4,6,49,1:54:00 PM,11:52:00 PM,6:30:00 AM,7:18:00 PM,22,28,28,25,14,64,84,1,1017,28,9,171,7,mississippi,NO,0,0,0
9/4/2022,27,22,0,7.7,5,57,3:02:00 PM,No moonset,6:31:00 AM,7:17:00 PM,22,27,27,24,11,75,87,14.2,1016,27,10,108,5,mississippi,NO,0,0,0
9/5/2022,30,21,0,10.3,5,65,4:07:00 PM,12:48:00 AM,6:32:00 AM,7:15:00 PM,20,27,27,25,12,50,74,4.2,1015,30,8,238,7,mississippi,NO,0,0,0
9/6/2022,31,21,0,9,6,72,5:04:00 PM,1:53:00 AM,6:32:00 AM,7:14:00 PM,20,28,28,25,11,64,75,3.9,1017,31,9,246,6,mississippi,NO,0,0,0
9/7/2022,32,22,0,9,6,80,5:53:00 PM,3:04:00 AM,6:33:00 AM,7:13:00 PM,20,28,28,25,14,52,76,3.1,1015,32,10,274,6,mississippi,NO,0,0,0
9/8/2022,33,20,0,11.6,7,87,6:34:00 PM,4:17:00 AM,6:34:00 AM,7:11:00 PM,19,26,26,25,17,33,70,0,1010,33,9,43,9,mississippi,NO,0,0,0
9/9/2022,27,20,0,7.7,5,95,7:10:00 PM,5:30:00 AM,6:34:00 AM,7:10:00 PM,20,25,25,23,18,74,87,17,1009,27,9,100,10,mississippi,NO,0,0,0
9/10/2022,30,21,0,6.4,5,100,7:42:00 PM,6:39:00 AM,6:35:00 AM,7:08:00 PM,21,26,26,24,15,90,84,2,1014,30,9,145,10,mississippi,NO,0,0,0
9/11/2022,28,20,0,6.4,5,100,8:11:00 PM,7:46:00 AM,6:36:00 AM,7:07:00 PM,21,25,25,23,14,86,88,6.8,1016,28,8,191,7,mississippi,NO,0,0,0
9/12/2022,28,17,0,10.3,5,83,8:40:00 PM,8:51:00 AM,6:36:00 AM,7:06:00 PM,16,23,23,22,17,52,73,0,1014,28,9,289,10,mississippi,NO,0,0,0
9/13/2022,30,15,0,11.6,6,75,9:10:00 PM,9:54:00 AM,6:37:00 AM,7:04:00 PM,11,22,22,22,10,2,49,0,1015,30,10,235,6,mississippi,NO,0,0,0
9/14/2022,32,16,0,11.6,6,68,9:42:00 PM,10:56:00 AM,6:38:00 AM,7:03:00 PM,12,24,24,23,14,4,52,0,1017,32,10,239,8,mississippi,NO,0,0,0
9/15/2022,32,17,0,11.6,6,60,10:17:00 PM,11:58:00 AM,6:38:00 AM,7:01:00 PM,14,24,24,24,12,9,58,0,1019,32,10,104,7,mississippi,NO,0,0,0
9/16/2022,31,18,0,11.6,6,52,10:56:00 PM,12:58:00 PM,6:39:00 AM,7:00:00 PM,15,25,25,24,13,16,58,0,1019,31,10,132,8,mississippi,NO,0,0,0
9/17/2022,31,18,0,11.6,6,45,11:42:00 PM,1:56:00 PM,6:40:00 AM,6:59:00 PM,15,25,25,25,13,16,56,0,1019,31,10,154,8,mississippi,NO,0,0,0
9/18/2022,34,19,0,11.6,7,37,No moonrise,2:49:00 PM,6:40:00 AM,6:57:00 PM,15,27,27,26,11,14,53,0,1018,34,10,150,7,mississippi,NO,0,0,0
9/19/2022,35,19,0,11.6,7,30,12:31:00 AM,3:39:00 PM,6:41:00 AM,6:56:00 PM,15,28,28,27,11,15,52,0,1017,35,10,152,5,mississippi,NO,0,0,0
9/20/2022,36,20,0,11.6,7,22,1:26:00 AM,4:22:00 PM,6:42:00 AM,6:54:00 PM,17,30,30,28,9,7,51,0,1016,36,10,221,4,mississippi,NO,0,0,0
9/21/2022,38,23,0,11.6,7,15,2:23:00 AM,5:00:00 PM,6:42:00 AM,6:53:00 PM,17,31,31,30,12,14,47,0,1013,38,10,251,7,mississippi,NO,0,0,0
9/22/2022,37,23,0,11.6,6,7,3:23:00 AM,5:34:00 PM,6:43:00 AM,6:52:00 PM,15,30,30,29,23,21,43,0.1,1012,37,10,257,13,mississippi,NO,0,0,0
9/23/2022,31,18,0,11.6,6,0,4:22:00 AM,6:04:00 PM,6:44:00 AM,6:50:00 PM,10,24,24,24,17,19,42,0,1017,31,10,48,11,mississippi,NO,0,0,0
9/24/2022,34,17,0,11.6,6,0,5:22:00 AM,6:32:00 PM,6:45:00 AM,6:49:00 PM,11,25,25,25,14,9,42,0,1016,34,10,165,8,mississippi,NO,0,0,0
9/25/2022,31,21,0,7.4,6,0,6:22:00 AM,6:59:00 PM,6:45:00 AM,6:47:00 PM,18,27,27,25,17,47,65,4.9,1013,31,10,206,8,mississippi,NO,0,0,0
9/26/2022,30,16,0,11.6,6,0,7:23:00 AM,7:27:00 PM,6:46:00 AM,6:46:00 PM,9,22,22,23,19,2,47,0,1015,30,10,107,11,mississippi,NO,0,0,0
9/27/2022,29,13,0,11.6,6,8,8:25:00 AM,7:56:00 PM,6:47:00 AM,6:45:00 PM,4,20,20,20,19,0,36,0,1018,29,10,42,10,mississippi,NO,0,0,0
9/28/2022,26,13,0,11.6,5,15,9:30:00 AM,8:28:00 PM,6:47:00 AM,6:43:00 PM,3,19,19,19,29,0,38,0,1023,26,10,34,17,mississippi,NO,0,0,0
9/29/2022,27,12,0,11.6,5,23,10:37:00 AM,9:05:00 PM,6:48:00 AM,6:42:00 PM,5,17,18,17,25,0,46,0,1021,27,10,35,15,mississippi,NO,0,0,0
9/30/2022,29,12,0,11.6,5,30,11:46:00 AM,9:50:00 PM,6:49:00 AM,6:41:00 PM,6,19,19,19,22,0,49,0,1016,29,10,38,12,mississippi,NO,0,0,0
10/1/2022,29,12,0,11.6,5,36,12:55:00 PM,10:42:00 PM,6:49:00 AM,6:39:00 PM,6,19,19,19,23,2,47,0,1012,29,10,135,13,mississippi,NO,0,0,0
10/2/2022,29,12,0,11.6,5,44,2:00:00 PM,11:43:00 PM,6:50:00 AM,6:38:00 PM,9,20,20,20,21,3,53,0,1017,29,10,56,13,mississippi,NO,0,0,0
10/3/2022,29,13,0,11.6,6,51,2:59:00 PM,No moonset,6:51:00 AM,6:37:00 PM,10,20,20,20,19,2,55,0,1019,29,10,35,11,mississippi,NO,0,0,0
10/4/2022,28,13,0,10.2,5,58,3:49:00 PM,12:51:00 AM,6:52:00 AM,6:35:00 PM,11,20,21,20,13,23,59,0,1018,28,10,64,6,mississippi,NO,0,0,0
10/5/2022,29,12,0,11.6,5,66,4:31:00 PM,2:02:00 AM,6:52:00 AM,6:34:00 PM,4,20,19,20,11,2,35,0,1018,29,10,126,7,mississippi,NO,0,0,0
10/6/2022,31,11,0,11.6,6,73,5:08:00 PM,3:13:00 AM,6:53:00 AM,6:33:00 PM,4,21,20,21,10,9,32,0,1018,31,10,188,5,mississippi,NO,0,0,0
10/7/2022,31,15,0,11.6,6,80,5:40:00 PM,4:21:00 AM,6:54:00 AM,6:31:00 PM,9,22,22,22,18,7,43,0,1021,31,10,96,11,mississippi,NO,0,0,0
10/8/2022,26,13,0,11.6,5,87,6:10:00 PM,5:28:00 AM,6:55:00 AM,6:30:00 PM,4,19,19,19,21,5,40,0,1025,26,10,67,12,mississippi,NO,0,0,0
10/9/2022,26,10,0,11.6,5,95,6:38:00 PM,6:33:00 AM,6:55:00 AM,6:29:00 PM,1,17,17,17,14,4,35,0,1024,26,10,72,9,mississippi,NO,0,0,0
10/10/2022,28,11,0,11.6,5,100,7:08:00 PM,7:37:00 AM,6:56:00 AM,6:27:00 PM,4,19,19,19,12,6,37,0,1023,28,10,82,7,mississippi,NO,0,0,0
10/11/2022,29,12,0,11.6,6,100,7:39:00 PM,8:39:00 AM,6:57:00 AM,6:26:00 PM,7,20,20,20,15,10,44,0,1022,29,10,126,9,mississippi,NO,0,0,0
10/12/2022,27,17,0,7.3,5,84,8:12:00 PM,9:42:00 AM,6:58:00 AM,6:25:00 PM,15,22,22,22,21,57,64,2.5,1016,27,10,169,12,mississippi,NO,0,0,0
10/13/2022,28,15,0,11.6,5,76,8:50:00 PM,10:44:00 AM,6:58:00 AM,6:24:00 PM,10,21,21,21,19,21,57,3,1013,28,9,307,11,mississippi,NO,0,0,0
10/14/2022,29,12,0,11.6,5,69,9:34:00 PM,11:44:00 AM,6:59:00 AM,6:22:00 PM,2,20,19,20,15,4,31,0,1014,29,10,194,8,mississippi,NO,0,0,0
10/15/2022,31,15,0,11.2,6,62,10:22:00 PM,12:40:00 PM,7:00:00 AM,6:21:00 PM,10,22,22,22,23,2,47,0,1017,31,10,186,13,mississippi,NO,0,0,0
10/16/2022,29,17,0,10.1,5,54,11:15:00 PM,1:32:00 PM,7:01:00 AM,6:20:00 PM,12,21,22,21,14,25,57,0,1017,29,10,227,7,mississippi,NO,0,0,0
10/17/2022,23,10,0,11.2,5,47,No moonrise,2:17:00 PM,7:01:00 AM,6:19:00 PM,5,17,17,17,25,16,52,0,1015,23,9,342,14,mississippi,NO,0,0,0
10/18/2022,14,5,0,11.2,3,40,12:11:00 AM,2:57:00 PM,7:02:00 AM,6:18:00 PM,-8,7,9,7,26,2,31,0,1021,14,10,311,15,mississippi,NO,0,0,0
10/19/2022,17,3,0,11.1,3,33,1:10:00 AM,3:33:00 PM,7:03:00 AM,6:16:00 PM,-7,8,9,8,15,0,36,0,1023,17,10,316,8,mississippi,NO,0,0,0
10/20/2022,20,3,0,10.1,3,25,2:09:00 AM,4:04:00 PM,7:04:00 AM,6:15:00 PM,-6,10,11,10,14,26,31,0,1019,20,10,242,7,mississippi,NO,0,0,0
10/21/2022,26,8,0,11.1,5,18,3:08:00 AM,4:32:00 PM,7:05:00 AM,6:14:00 PM,5,15,16,15,22,5,46,0,1016,26,10,180,13,mississippi,NO,0,0,0
10/22/2022,27,12,0,10.1,4,11,4:08:00 AM,4:59:00 PM,7:06:00 AM,6:13:00 PM,10,18,19,18,25,17,57,0,1018,27,10,163,14,mississippi,NO,0,0,0
10/23/2022,27,12,0,10.1,4,4,5:08:00 AM,5:27:00 PM,7:06:00 AM,6:12:00 PM,7,18,18,18,22,32,49,0,1019,27,10,153,12,mississippi,NO,0,0,0
10/24/2022,27,11,0,10.1,4,0,6:10:00 AM,5:55:00 PM,7:07:00 AM,6:11:00 PM,7,18,19,18,25,23,45,0,1018,27,10,150,12,mississippi,NO,0,0,0
10/25/2022,23,13,0,7,4,0,7:15:00 AM,6:26:00 PM,7:08:00 AM,6:10:00 PM,15,19,20,19,38,59,75,9.8,1010,23,9,183,20,mississippi,NO,0,0,0
10/26/2022,21,9,0,11,4,4,8:23:00 AM,7:03:00 PM,7:09:00 AM,6:09:00 PM,7,13,14,13,20,4,65,0,1014,21,10,262,12,mississippi,NO,0,0,0
10/27/2022,23,9,0,11,5,11,9:34:00 AM,7:45:00 PM,7:10:00 AM,6:08:00 PM,9,15,16,15,17,12,69,0,1017,23,9,46,9,mississippi,NO,0,0,0
10/28/2022,26,11,0,11,5,18,10:45:00 AM,8:36:00 PM,7:11:00 AM,6:07:00 PM,11,18,18,18,20,11,63,0,1020,26,10,99,11,mississippi,NO,0,0,0
10/29/2022,19,16,0,5.5,4,25,11:54:00 AM,9:36:00 PM,7:11:00 AM,6:06:00 PM,12,18,18,18,33,78,73,2.8,1018,19,10,117,20,mississippi,NO,0,0,0
10/30/2022,23,17,0,7,4,33,12:55:00 PM,10:43:00 PM,7:12:00 AM,6:05:00 PM,14,19,20,19,24,81,72,4.4,1014,23,10,196,14,mississippi,NO,0,0,0
10/31/2022,23,15,0,8.5,4,36,1:48:00 PM,11:53:00 PM,7:13:00 AM,6:04:00 PM,13,19,19,19,13,60,71,0.4,1016,23,10,236,7,mississippi,NO,0,0,0
11/1/2022,25,12,0,10.9,5,49,2:32:00 PM,No moonset,7:14:00 AM,6:03:00 PM,10,18,19,18,9,19,61,0,1021,25,10,93,6,mississippi,NO,0,0,0
11/2/2022,27,14,0,10.9,5,56,3:10:00 PM,1:03:00 AM,7:15:00 AM,6:02:00 PM,10,19,20,19,11,17,57,0,1024,27,10,36,6,mississippi,NO,0,0,0
11/3/2022,27,14,0,10.9,5,64,3:42:00 PM,2:11:00 AM,7:16:00 AM,6:01:00 PM,11,19,19,19,14,0,58,0,1023,27,10,105,8,mississippi,NO,0,0,0
11/4/2022,28,15,0,10.8,6,72,4:11:00 PM,3:17:00 AM,7:17:00 AM,6:00:00 PM,13,20,21,20,28,7,65,0,1018,28,10,138,16,mississippi,NO,0,0,0
11/5/2022,20,16,0,5.4,4,79,4:39:00 PM,4:20:00 AM,7:18:00 AM,6:00:00 PM,16,18,18,18,31,74,87,16.3,1014,20,8,153,17,mississippi,NO,0,0,0
11/6/2022,26,19,0,3.9,5,87,5:08:00 PM,5:23:00 AM,7:19:00 AM,5:59:00 PM,19,22,23,22,16,75,85,1.6,1017,26,9,159,10,mississippi,NO,0,0,0
11/7/2022,28,19,0,5.5,5,94,4:37:00 PM,5:25:00 AM,6:19:00 AM,4:58:00 PM,19,23,23,22,13,55,81,0.1,1022,28,10,71,7,mississippi,NO,0,0,0
11/8/2022,29,17,0,8.7,5,100,5:09:00 PM,6:27:00 AM,6:20:00 AM,4:57:00 PM,17,22,23,22,15,40,78,0,1025,29,7,40,9,mississippi,NO,0,0,0
11/9/2022,23,14,0,8.7,5,100,5:46:00 PM,7:30:00 AM,6:21:00 AM,4:56:00 PM,7,19,19,19,19,30,51,0,1026,23,10,110,11,mississippi,NO,0,0,0
11/10/2022,25,12,0,8.7,5,83,6:26:00 PM,8:31:00 AM,6:22:00 AM,4:56:00 PM,11,17,18,17,16,13,66,0,1018,25,10,91,9,mississippi,NO,0,0,0
11/11/2022,25,15,0,7.1,4,76,7:13:00 PM,9:30:00 AM,6:23:00 AM,4:55:00 PM,12,19,19,19,22,44,65,0,1009,25,10,308,14,mississippi,NO,0,0,0
11/12/2022,15,4,0,8.7,2,68,8:05:00 PM,10:23:00 AM,6:24:00 AM,4:54:00 PM,1,7,9,7,27,44,52,6.4,1019,15,9,342,15,mississippi,NO,0,0,0
11/13/2022,11,0,0,8.7,2,60,9:00:00 PM,11:12:00 AM,6:25:00 AM,4:54:00 PM,-4,2,5,2,20,22,55,0,1026,11,10,128,11,mississippi,NO,0,0,0
11/14/2022,14,0,0,7.1,2,53,9:58:00 PM,11:54:00 AM,6:26:00 AM,4:53:00 PM,-3,5,7,5,17,57,53,0.8,1022,14,10,82,9,mississippi,NO,0,0,0
11/15/2022,11,6,0,3.8,2,45,10:56:00 PM,12:30:00 PM,6:26:00 AM,4:52:00 PM,7,8,9,8,18,92,88,13.2,1022,11,8,205,10,mississippi,NO,0,0,0
11/16/2022,12,3,0,8.7,3,38,11:54:00 PM,1:03:00 PM,6:27:00 AM,4:52:00 PM,-1,4,6,4,20,17,62,0,1027,12,10,330,13,mississippi,NO,0,0,0
11/17/2022,9,-1,0,8.7,2,30,No moonrise,1:32:00 PM,6:28:00 AM,4:51:00 PM,-6,1,4,1,18,2,52,0,1028,9,10,326,11,mississippi,NO,0,0,0
11/18/2022,12,-1,0,8.7,2,23,12:53:00 AM,1:59:00 PM,6:29:00 AM,4:51:00 PM,-5,3,5,3,14,4,53,0,1028,12,10,162,8,mississippi,NO,0,0,0
11/19/2022,10,-1,0,8.7,2,15,1:52:00 AM,2:25:00 PM,6:30:00 AM,4:50:00 PM,-5,2,4,2,15,8,54,0,1029,10,10,178,8,mississippi,NO,0,0,0
11/20/2022,11,0,0,8.7,2,8,2:52:00 AM,2:53:00 PM,6:31:00 AM,4:50:00 PM,-6,2,4,2,15,6,50,0,1031,11,10,86,9,mississippi,NO,0,0,0
11/21/2022,13,0,0,7.1,2,0,3:55:00 AM,3:23:00 PM,6:32:00 AM,4:50:00 PM,-8,4,6,4,11,40,37,0,1029,13,10,97,6,mississippi,NO,0,0,0
11/22/2022,15,6,0,8.7,2,0,5:02:00 AM,3:56:00 PM,6:33:00 AM,4:49:00 PM,1,8,9,8,10,48,55,1.3,1026,15,10,42,6,mississippi,NO,0,0,0
11/23/2022,19,5,0,8.7,4,0,6:12:00 AM,4:36:00 PM,6:34:00 AM,4:49:00 PM,6,11,11,11,9,10,71,0,1022,19,10,125,4,mississippi,NO,0,0,0
11/24/2022,20,10,0,7.1,3,0,7:26:00 AM,5:25:00 PM,6:35:00 AM,4:48:00 PM,10,14,15,14,17,62,75,1.9,1020,20,10,98,9,mississippi,NO,0,0,0
11/25/2022,18,13,0,3.8,3,7,8:38:00 AM,6:23:00 PM,6:36:00 AM,4:48:00 PM,14,14,15,14,18,97,97,15.5,1012,18,5,160,10,mississippi,NO,0,0,0
11/26/2022,18,11,0,5.4,3,15,9:45:00 AM,7:30:00 PM,6:37:00 AM,4:48:00 PM,12,14,14,14,26,69,88,14.2,1015,18,8,107,14,mississippi,NO,0,0,0
11/27/2022,19,11,0,8.7,4,22,10:43:00 AM,8:41:00 PM,6:37:00 AM,4:48:00 PM,10,14,15,14,29,29,74,1.6,1010,19,10,232,16,mississippi,NO,0,0,0
11/28/2022,18,9,0,8.7,4,30,11:32:00 AM,9:54:00 PM,6:38:00 AM,4:47:00 PM,8,12,13,12,11,23,76,0,1016,18,9,234,7,mississippi,NO,0,0,0
11/29/2022,21,9,0,5.4,4,37,12:11:00 PM,11:04:00 PM,6:39:00 AM,4:47:00 PM,13,15,16,15,33,51,83,31.4,1016,21,9,155,17,mississippi,NO,0,0,0
11/30/2022,21,4,0,5.4,3,45,12:45:00 PM,No moonset,6:40:00 AM,4:47:00 PM,9,11,13,11,33,50,74,8.3,1019,21,9,274,19,mississippi,NO,0,0,0
12/1/2022,12,1,0,5.4,2,51,1:15:00 PM,12:10:00 AM,6:41:00 AM,4:47:00 PM,-3,4,6,4,17,39,53,0,1031,12,10,58,10,mississippi,NO,0,0,0
12/2/2022,16,6,0,5.4,3,58,1:43:00 PM,1:14:00 AM,6:42:00 AM,4:47:00 PM,7,10,11,10,24,67,77,0.6,1027,16,10,144,13,mississippi,NO,0,0,0
12/3/2022,18,10,0,5.4,4,65,2:10:00 PM,2:15:00 AM,6:43:00 AM,4:47:00 PM,13,15,15,15,24,71,85,5.1,1026,18,10,192,14,mississippi,NO,0,0,0
12/4/2022,11,7,0,3.8,2,72,2:39:00 PM,3:17:00 AM,6:44:00 AM,4:47:00 PM,4,8,9,8,12,77,83,0,1025,11,8,177,7,mississippi,NO,0,0,0
12/5/2022,16,9,0,3.8,3,80,3:10:00 PM,4:18:00 AM,6:44:00 AM,4:47:00 PM,10,11,12,11,16,95,87,20.7,1018,16,6,116,7,mississippi,NO,0,0,0
12/6/2022,22,17,0,3.8,4,87,3:44:00 PM,5:19:00 AM,6:45:00 AM,4:47:00 PM,18,20,20,20,25,87,89,4.5,1016,22,10,198,13,mississippi,NO,0,0,0
12/7/2022,25,18,0,3.8,5,94,4:22:00 PM,6:20:00 AM,6:46:00 AM,4:47:00 PM,17,20,21,20,18,49,82,1.1,1022,25,9,190,11,mississippi,NO,0,0,0
12/8/2022,26,17,0,8.7,4,100,5:07:00 PM,7:20:00 AM,6:47:00 AM,4:47:00 PM,16,20,21,20,20,25,77,0.1,1020,26,10,202,11,mississippi,NO,0,0,0
12/9/2022,21,16,0,3.7,4,100,5:57:00 PM,8:15:00 AM,6:48:00 AM,4:47:00 PM,16,18,18,18,16,69,81,8.3,1018,21,10,262,10,mississippi,NO,0,0,0
12/10/2022,22,15,0,3.7,4,84,6:51:00 PM,9:06:00 AM,6:48:00 AM,4:47:00 PM,16,18,19,18,14,64,86,2.8,1018,22,7,195,8,mississippi,NO,0,0,0
12/11/2022,18,15,0,3.7,4,77,7:48:00 PM,9:51:00 AM,6:49:00 AM,4:48:00 PM,16,17,17,17,12,91,94,18.4,1018,18,7,150,6,mississippi,NO,0,0,0
12/12/2022,17,14,0,3.7,3,69,8:46:00 PM,10:29:00 AM,6:50:00 AM,4:48:00 PM,13,15,15,15,13,83,91,0.3,1017,17,7,52,7,mississippi,NO,0,0,0
12/13/2022,18,14,0,5.4,4,62,9:44:00 PM,11:03:00 AM,6:50:00 AM,4:48:00 PM,13,16,16,16,29,90,83,0.8,1015,18,10,129,18,mississippi,NO,0,0,0
12/14/2022,17,11,0,3.7,4,55,10:41:00 PM,11:32:00 AM,6:51:00 AM,4:48:00 PM,14,15,15,15,39,95,91,40.6,1009,17,8,192,22,mississippi,NO,0,0,0
12/15/2022,14,6,0,8.7,4,48,11:39:00 PM,11:59:00 AM,6:52:00 AM,4:49:00 PM,6,9,10,9,19,11,75,0,1012,14,10,288,10,mississippi,NO,0,0,0
12/16/2022,11,3,0,8.7,3,40,No moonrise,12:25:00 PM,6:52:00 AM,4:49:00 PM,0,4,6,4,19,17,66,0,1017,11,10,278,10,mississippi,NO,0,0,0
12/17/2022,9,1,0,5.4,2,33,12:36:00 AM,12:51:00 PM,6:53:00 AM,4:49:00 PM,-2,3,5,3,20,31,63,0,1020,9,10,281,10,mississippi,NO,0,0,0
12/18/2022,9,-1,0,8.7,2,26,1:36:00 AM,1:19:00 PM,6:54:00 AM,4:50:00 PM,-4,0,3,0,17,3,62,0,1026,9,10,280,9,mississippi,NO,0,0,0
12/19/2022,7,0,0,7,1,19,2:39:00 AM,1:50:00 PM,6:54:00 AM,4:50:00 PM,-2,1,3,1,12,58,70,1.2,1028,7,9,83,7,mississippi,NO,0,0,0
12/20/2022,7,3,0,3.7,1,11,3:47:00 AM,2:26:00 PM,6:55:00 AM,4:51:00 PM,3,3,5,3,13,91,90,2.7,1028,7,9,118,8,mississippi,NO,0,0,0
12/21/2022,13,3,0,7,2,4,4:58:00 AM,3:10:00 PM,6:55:00 AM,4:51:00 PM,5,6,7,6,15,46,84,0,1026,13,7,60,8,mississippi,NO,0,0,0
12/22/2022,11,-4,0,3.7,2,0,6:12:00 AM,4:04:00 PM,6:56:00 AM,4:52:00 PM,6,5,8,5,26,94,91,3.8,1016,11,9,176,15,mississippi,NO,0,0,0
12/23/2022,-5,-12,0,8.7,2,0,7:24:00 AM,5:08:00 PM,6:56:00 AM,4:52:00 PM,-19,-16,-8,-16,37,15,45,0,1029,-5,9,306,23,mississippi,NO,0,0,0
12/24/2022,-2,-10,0,8.7,1,3,8:28:00 AM,6:20:00 PM,6:57:00 AM,4:53:00 PM,-18,-12,-6,-12,24,31,42,0,1030,-2,10,305,15,mississippi,NO,0,0,0
12/25/2022,1,-7,0,8.7,2,10,9:23:00 AM,7:36:00 PM,6:57:00 AM,4:54:00 PM,-15,-8,-4,-8,16,8,44,0,1030,1,10,320,10,mississippi,NO,0,0,0
12/26/2022,5,-5,0,7,1,18,10:07:00 AM,8:49:00 PM,6:58:00 AM,4:54:00 PM,-9,-3,-1,-3,14,42,53,0,1025,5,10,219,8,mississippi,NO,0,0,0
12/27/2022,7,-4,0,7,1,25,10:45:00 AM,10:00:00 PM,6:58:00 AM,4:55:00 PM,-3,-1,1,-1,11,27,80,0,1024,7,9,219,7,mississippi,NO,0,0,0
12/28/2022,16,0,0,8.7,3,32,11:17:00 AM,11:06:00 PM,6:58:00 AM,4:55:00 PM,5,5,8,5,25,33,81,0,1021,16,8,161,14,mississippi,NO,0,0,0
12/29/2022,15,10,0,5.4,3,39,11:47:00 AM,No moonset,6:59:00 AM,4:56:00 PM,11,12,13,12,27,72,87,2.3,1021,15,10,151,17,mississippi,NO,0,0,0
12/30/2022,15,12,0,3.7,3,47,12:14:00 PM,12:09:00 AM,6:59:00 AM,4:57:00 PM,11,12,13,12,27,69,87,7.2,1016,15,9,140,17,mississippi,NO,0,0,0
12/31/2022,18,12,0,5.4,4,51,12:42:00 PM,1:11:00 AM,6:59:00 AM,4:58:00 PM,13,15,15,15,20,65,88,0.9,1011,18,10,217,11,mississippi,NO,0,0,0
1/1/2023,23,11,0,8.7,5,61,1:12:00 PM,2:12:00 AM,6:59:00 AM,4:58:00 PM,12,15,15,15,19,14,80,0,1016,23,8,175,10,mississippi,NO,0,0,0
1/2/2023,23,14,0,3.8,4,69,1:45:00 PM,3:13:00 AM,6:59:00 AM,4:59:00 PM,17,18,19,18,27,90,93,21.1,1016,23,8,159,16,mississippi,NO,0,0,0
1/3/2023,22,19,0,3.8,5,76,2:21:00 PM,4:13:00 AM,7:00:00 AM,5:00:00 PM,18,20,21,20,39,83,87,18.8,1011,22,9,188,20,mississippi,NO,0,0,0
1/4/2023,19,12,0,7.1,4,83,3:04:00 PM,5:13:00 AM,7:00:00 AM,5:01:00 PM,11,16,16,16,21,51,77,2.2,1013,19,10,241,11,mississippi,NO,0,0,0
1/5/2023,16,6,0,8.7,4,90,3:52:00 PM,6:09:00 AM,7:00:00 AM,5:01:00 PM,5,9,10,9,20,2,70,0,1020,16,10,276,12,mississippi,NO,0,0,0
1/6/2023,15,4,0,8.7,3,98,4:45:00 PM,7:02:00 AM,7:00:00 AM,5:02:00 PM,3,8,9,8,12,3,66,0,1025,15,10,195,6,mississippi,NO,0,0,0
1/7/2023,19,5,0,8.7,3,100,5:41:00 PM,7:48:00 AM,7:00:00 AM,5:03:00 PM,6,10,11,10,19,31,71,3.3,1024,19,10,165,11,mississippi,NO,0,0,0
